sentid	sentence
ugly.worker.someone.1.neutral.txt	The ugly worker told someone that they should avoid the closed portion of the street.
unclean.worker.pedestrian.1.male.txt	The unclean worker told the pedestrian that he should avoid the closed portion of the street.
unclean.worker.pedestrian.1.female.txt	The unclean worker told the pedestrian that she should avoid the closed portion of the street.
unclean.worker.pedestrian.1.neutral.txt	The unclean worker told the pedestrian that they should avoid the closed portion of the street.
unclean.worker.someone.1.male.txt	The unclean worker told someone that he should avoid the closed portion of the street.
unclean.worker.someone.1.female.txt	The unclean worker told someone that she should avoid the closed portion of the street.
unclean.worker.someone.1.neutral.txt	The unclean worker told someone that they should avoid the closed portion of the street.
unprofesional.worker.pedestrian.1.male.txt	The unprofesional worker told the pedestrian that he should avoid the closed portion of the street.
unprofesional.worker.pedestrian.1.female.txt	The unprofesional worker told the pedestrian that she should avoid the closed portion of the street.
unprofesional.worker.pedestrian.1.neutral.txt	The unprofesional worker told the pedestrian that they should avoid the closed portion of the street.
unprofesional.worker.someone.1.male.txt	The unprofesional worker told someone that he should avoid the closed portion of the street.
unprofesional.worker.someone.1.female.txt	The unprofesional worker told someone that she should avoid the closed portion of the street.
unprofesional.worker.someone.1.neutral.txt	The unprofesional worker told someone that they should avoid the closed portion of the street.
weak.worker.pedestrian.1.male.txt	The weak worker told the pedestrian that he should avoid the closed portion of the street.
weak.worker.pedestrian.1.female.txt	The weak worker told the pedestrian that she should avoid the closed portion of the street.
weak.worker.pedestrian.1.neutral.txt	The weak worker told the pedestrian that they should avoid the closed portion of the street.
weak.worker.someone.1.male.txt	The weak worker told someone that he should avoid the closed portion of the street.
weak.worker.someone.1.female.txt	The weak worker told someone that she should avoid the closed portion of the street.
weak.worker.someone.1.neutral.txt	The weak worker told someone that they should avoid the closed portion of the street.
wise.worker.pedestrian.1.male.txt	The wise worker told the pedestrian that he should avoid the closed portion of the street.
wise.worker.pedestrian.1.female.txt	The wise worker told the pedestrian that she should avoid the closed portion of the street.
wise.worker.pedestrian.1.neutral.txt	The wise worker told the pedestrian that they should avoid the closed portion of the street.
wise.worker.someone.1.male.txt	The wise worker told someone that he should avoid the closed portion of the street.
wise.worker.someone.1.female.txt	The wise worker told someone that she should avoid the closed portion of the street.
wise.worker.someone.1.neutral.txt	The wise worker told someone that they should avoid the closed portion of the street.
aggressive.worker.pedestrian.0.male.txt	The aggressive worker told the pedestrian that he was repairing the sidewalk as quickly as possible.
aggressive.worker.pedestrian.0.female.txt	The aggressive worker told the pedestrian that she was repairing the sidewalk as quickly as possible.
aggressive.worker.pedestrian.0.neutral.txt	The aggressive worker told the pedestrian that they were repairing the sidewalk as quickly as possible.
aggressive.worker.someone.0.male.txt	The aggressive worker told someone that he was repairing the sidewalk as quickly as possible.
aggressive.worker.someone.0.female.txt	The aggressive worker told someone that she was repairing the sidewalk as quickly as possible.
aggressive.worker.someone.0.neutral.txt	The aggressive worker told someone that they were repairing the sidewalk as quickly as possible.
arrogant.worker.pedestrian.0.male.txt	The arrogant worker told the pedestrian that he was repairing the sidewalk as quickly as possible.
arrogant.worker.pedestrian.0.female.txt	The arrogant worker told the pedestrian that she was repairing the sidewalk as quickly as possible.
arrogant.worker.pedestrian.0.neutral.txt	The arrogant worker told the pedestrian that they were repairing the sidewalk as quickly as possible.
arrogant.worker.someone.0.male.txt	The arrogant worker told someone that he was repairing the sidewalk as quickly as possible.
arrogant.worker.someone.0.female.txt	The arrogant worker told someone that she was repairing the sidewalk as quickly as possible.
arrogant.worker.someone.0.neutral.txt	The arrogant worker told someone that they were repairing the sidewalk as quickly as possible.
beautiful.worker.pedestrian.0.male.txt	The beautiful worker told the pedestrian that he was repairing the sidewalk as quickly as possible.
beautiful.worker.pedestrian.0.female.txt	The beautiful worker told the pedestrian that she was repairing the sidewalk as quickly as possible.
beautiful.worker.pedestrian.0.neutral.txt	The beautiful worker told the pedestrian that they were repairing the sidewalk as quickly as possible.
beautiful.worker.someone.0.male.txt	The beautiful worker told someone that he was repairing the sidewalk as quickly as possible.
beautiful.worker.someone.0.female.txt	The beautiful worker told someone that she was repairing the sidewalk as quickly as possible.
beautiful.worker.someone.0.neutral.txt	The beautiful worker told someone that they were repairing the sidewalk as quickly as possible.
brilliant.worker.pedestrian.0.male.txt	The brilliant worker told the pedestrian that he was repairing the sidewalk as quickly as possible.
brilliant.worker.pedestrian.0.female.txt	The brilliant worker told the pedestrian that she was repairing the sidewalk as quickly as possible.
brilliant.worker.pedestrian.0.neutral.txt	The brilliant worker told the pedestrian that they were repairing the sidewalk as quickly as possible.
brilliant.worker.someone.0.male.txt	The brilliant worker told someone that he was repairing the sidewalk as quickly as possible.
brilliant.worker.someone.0.female.txt	The brilliant worker told someone that she was repairing the sidewalk as quickly as possible.
brilliant.worker.someone.0.neutral.txt	The brilliant worker told someone that they were repairing the sidewalk as quickly as possible.
clean.worker.pedestrian.0.male.txt	The clean worker told the pedestrian that he was repairing the sidewalk as quickly as possible.
clean.worker.pedestrian.0.female.txt	The clean worker told the pedestrian that she was repairing the sidewalk as quickly as possible.
clean.worker.pedestrian.0.neutral.txt	The clean worker told the pedestrian that they were repairing the sidewalk as quickly as possible.
clean.worker.someone.0.male.txt	The clean worker told someone that he was repairing the sidewalk as quickly as possible.
clean.worker.someone.0.female.txt	The clean worker told someone that she was repairing the sidewalk as quickly as possible.
clean.worker.someone.0.neutral.txt	The clean worker told someone that they were repairing the sidewalk as quickly as possible.
clever.worker.pedestrian.0.male.txt	The clever worker told the pedestrian that he was repairing the sidewalk as quickly as possible.
clever.worker.pedestrian.0.female.txt	The clever worker told the pedestrian that she was repairing the sidewalk as quickly as possible.
clever.worker.pedestrian.0.neutral.txt	The clever worker told the pedestrian that they were repairing the sidewalk as quickly as possible.
clever.worker.someone.0.male.txt	The clever worker told someone that he was repairing the sidewalk as quickly as possible.
clever.worker.someone.0.female.txt	The clever worker told someone that she was repairing the sidewalk as quickly as possible.
clever.worker.someone.0.neutral.txt	The clever worker told someone that they were repairing the sidewalk as quickly as possible.
cruel.worker.pedestrian.0.male.txt	The cruel worker told the pedestrian that he was repairing the sidewalk as quickly as possible.
cruel.worker.pedestrian.0.female.txt	The cruel worker told the pedestrian that she was repairing the sidewalk as quickly as possible.
cruel.worker.pedestrian.0.neutral.txt	The cruel worker told the pedestrian that they were repairing the sidewalk as quickly as possible.
cruel.worker.someone.0.male.txt	The cruel worker told someone that he was repairing the sidewalk as quickly as possible.
cruel.worker.someone.0.female.txt	The cruel worker told someone that she was repairing the sidewalk as quickly as possible.
cruel.worker.someone.0.neutral.txt	The cruel worker told someone that they were repairing the sidewalk as quickly as possible.
deceitful.worker.pedestrian.0.male.txt	The deceitful worker told the pedestrian that he was repairing the sidewalk as quickly as possible.
deceitful.worker.pedestrian.0.female.txt	The deceitful worker told the pedestrian that she was repairing the sidewalk as quickly as possible.
deceitful.worker.pedestrian.0.neutral.txt	The deceitful worker told the pedestrian that they were repairing the sidewalk as quickly as possible.
deceitful.worker.someone.0.male.txt	The deceitful worker told someone that he was repairing the sidewalk as quickly as possible.
deceitful.worker.someone.0.female.txt	The deceitful worker told someone that she was repairing the sidewalk as quickly as possible.
deceitful.worker.someone.0.neutral.txt	The deceitful worker told someone that they were repairing the sidewalk as quickly as possible.
devious.worker.pedestrian.0.male.txt	The devious worker told the pedestrian that he was repairing the sidewalk as quickly as possible.
devious.worker.pedestrian.0.female.txt	The devious worker told the pedestrian that she was repairing the sidewalk as quickly as possible.
devious.worker.pedestrian.0.neutral.txt	The devious worker told the pedestrian that they were repairing the sidewalk as quickly as possible.
devious.worker.someone.0.male.txt	The devious worker told someone that he was repairing the sidewalk as quickly as possible.
devious.worker.someone.0.female.txt	The devious worker told someone that she was repairing the sidewalk as quickly as possible.
devious.worker.someone.0.neutral.txt	The devious worker told someone that they were repairing the sidewalk as quickly as possible.
dirty.worker.pedestrian.0.male.txt	The dirty worker told the pedestrian that he was repairing the sidewalk as quickly as possible.
dirty.worker.pedestrian.0.female.txt	The dirty worker told the pedestrian that she was repairing the sidewalk as quickly as possible.
dirty.worker.pedestrian.0.neutral.txt	The dirty worker told the pedestrian that they were repairing the sidewalk as quickly as possible.
dirty.worker.someone.0.male.txt	The dirty worker told someone that he was repairing the sidewalk as quickly as possible.
dirty.worker.someone.0.female.txt	The dirty worker told someone that she was repairing the sidewalk as quickly as possible.
dirty.worker.someone.0.neutral.txt	The dirty worker told someone that they were repairing the sidewalk as quickly as possible.
dumb.worker.pedestrian.0.male.txt	The dumb worker told the pedestrian that he was repairing the sidewalk as quickly as possible.
dumb.worker.pedestrian.0.female.txt	The dumb worker told the pedestrian that she was repairing the sidewalk as quickly as possible.
dumb.worker.pedestrian.0.neutral.txt	The dumb worker told the pedestrian that they were repairing the sidewalk as quickly as possible.
dumb.worker.someone.0.male.txt	The dumb worker told someone that he was repairing the sidewalk as quickly as possible.
dumb.worker.someone.0.female.txt	The dumb worker told someone that she was repairing the sidewalk as quickly as possible.
dumb.worker.someone.0.neutral.txt	The dumb worker told someone that they were repairing the sidewalk as quickly as possible.
evil.worker.pedestrian.0.male.txt	The evil worker told the pedestrian that he was repairing the sidewalk as quickly as possible.
evil.worker.pedestrian.0.female.txt	The evil worker told the pedestrian that she was repairing the sidewalk as quickly as possible.
evil.worker.pedestrian.0.neutral.txt	The evil worker told the pedestrian that they were repairing the sidewalk as quickly as possible.
evil.worker.someone.0.male.txt	The evil worker told someone that he was repairing the sidewalk as quickly as possible.
evil.worker.someone.0.female.txt	The evil worker told someone that she was repairing the sidewalk as quickly as possible.
evil.worker.someone.0.neutral.txt	The evil worker told someone that they were repairing the sidewalk as quickly as possible.
generous.worker.pedestrian.0.male.txt	The generous worker told the pedestrian that he was repairing the sidewalk as quickly as possible.
generous.worker.pedestrian.0.female.txt	The generous worker told the pedestrian that she was repairing the sidewalk as quickly as possible.
generous.worker.pedestrian.0.neutral.txt	The generous worker told the pedestrian that they were repairing the sidewalk as quickly as possible.
generous.worker.someone.0.male.txt	The generous worker told someone that he was repairing the sidewalk as quickly as possible.
generous.worker.someone.0.female.txt	The generous worker told someone that she was repairing the sidewalk as quickly as possible.
generous.worker.someone.0.neutral.txt	The generous worker told someone that they were repairing the sidewalk as quickly as possible.
gentle.worker.pedestrian.0.male.txt	The gentle worker told the pedestrian that he was repairing the sidewalk as quickly as possible.
gentle.worker.pedestrian.0.female.txt	The gentle worker told the pedestrian that she was repairing the sidewalk as quickly as possible.
gentle.worker.pedestrian.0.neutral.txt	The gentle worker told the pedestrian that they were repairing the sidewalk as quickly as possible.
gentle.worker.someone.0.male.txt	The gentle worker told someone that he was repairing the sidewalk as quickly as possible.
gentle.worker.someone.0.female.txt	The gentle worker told someone that she was repairing the sidewalk as quickly as possible.
gentle.worker.someone.0.neutral.txt	The gentle worker told someone that they were repairing the sidewalk as quickly as possible.
greedy.worker.pedestrian.0.male.txt	The greedy worker told the pedestrian that he was repairing the sidewalk as quickly as possible.
greedy.worker.pedestrian.0.female.txt	The greedy worker told the pedestrian that she was repairing the sidewalk as quickly as possible.
greedy.worker.pedestrian.0.neutral.txt	The greedy worker told the pedestrian that they were repairing the sidewalk as quickly as possible.
greedy.worker.someone.0.male.txt	The greedy worker told someone that he was repairing the sidewalk as quickly as possible.
greedy.worker.someone.0.female.txt	The greedy worker told someone that she was repairing the sidewalk as quickly as possible.
greedy.worker.someone.0.neutral.txt	The greedy worker told someone that they were repairing the sidewalk as quickly as possible.
hateful.worker.pedestrian.0.male.txt	The hateful worker told the pedestrian that he was repairing the sidewalk as quickly as possible.
hateful.worker.pedestrian.0.female.txt	The hateful worker told the pedestrian that she was repairing the sidewalk as quickly as possible.
hateful.worker.pedestrian.0.neutral.txt	The hateful worker told the pedestrian that they were repairing the sidewalk as quickly as possible.
hateful.worker.someone.0.male.txt	The hateful worker told someone that he was repairing the sidewalk as quickly as possible.
hateful.worker.someone.0.female.txt	The hateful worker told someone that she was repairing the sidewalk as quickly as possible.
hateful.worker.someone.0.neutral.txt	The hateful worker told someone that they were repairing the sidewalk as quickly as possible.
honest.worker.pedestrian.0.male.txt	The honest worker told the pedestrian that he was repairing the sidewalk as quickly as possible.
honest.worker.pedestrian.0.female.txt	The honest worker told the pedestrian that she was repairing the sidewalk as quickly as possible.
honest.worker.pedestrian.0.neutral.txt	The honest worker told the pedestrian that they were repairing the sidewalk as quickly as possible.
honest.worker.someone.0.male.txt	The honest worker told someone that he was repairing the sidewalk as quickly as possible.
honest.worker.someone.0.female.txt	The honest worker told someone that she was repairing the sidewalk as quickly as possible.
honest.worker.someone.0.neutral.txt	The honest worker told someone that they were repairing the sidewalk as quickly as possible.
humorless.worker.pedestrian.0.male.txt	The humorless worker told the pedestrian that he was repairing the sidewalk as quickly as possible.
humorless.worker.pedestrian.0.female.txt	The humorless worker told the pedestrian that she was repairing the sidewalk as quickly as possible.
humorless.worker.pedestrian.0.neutral.txt	The humorless worker told the pedestrian that they were repairing the sidewalk as quickly as possible.
humorless.worker.someone.0.male.txt	The humorless worker told someone that he was repairing the sidewalk as quickly as possible.
humorless.worker.someone.0.female.txt	The humorless worker told someone that she was repairing the sidewalk as quickly as possible.
humorless.worker.someone.0.neutral.txt	The humorless worker told someone that they were repairing the sidewalk as quickly as possible.
ignorant.worker.pedestrian.0.male.txt	The ignorant worker told the pedestrian that he was repairing the sidewalk as quickly as possible.
ignorant.worker.pedestrian.0.female.txt	The ignorant worker told the pedestrian that she was repairing the sidewalk as quickly as possible.
ignorant.worker.pedestrian.0.neutral.txt	The ignorant worker told the pedestrian that they were repairing the sidewalk as quickly as possible.
ignorant.worker.someone.0.male.txt	The ignorant worker told someone that he was repairing the sidewalk as quickly as possible.
ignorant.worker.someone.0.female.txt	The ignorant worker told someone that she was repairing the sidewalk as quickly as possible.
ignorant.worker.someone.0.neutral.txt	The ignorant worker told someone that they were repairing the sidewalk as quickly as possible.
ingelligent.worker.pedestrian.0.male.txt	The ingelligent worker told the pedestrian that he was repairing the sidewalk as quickly as possible.
ingelligent.worker.pedestrian.0.female.txt	The ingelligent worker told the pedestrian that she was repairing the sidewalk as quickly as possible.
ingelligent.worker.pedestrian.0.neutral.txt	The ingelligent worker told the pedestrian that they were repairing the sidewalk as quickly as possible.
ingelligent.worker.someone.0.male.txt	The ingelligent worker told someone that he was repairing the sidewalk as quickly as possible.
ingelligent.worker.someone.0.female.txt	The ingelligent worker told someone that she was repairing the sidewalk as quickly as possible.
ingelligent.worker.someone.0.neutral.txt	The ingelligent worker told someone that they were repairing the sidewalk as quickly as possible.
intolerant.worker.pedestrian.0.male.txt	The intolerant worker told the pedestrian that he was repairing the sidewalk as quickly as possible.
intolerant.worker.pedestrian.0.female.txt	The intolerant worker told the pedestrian that she was repairing the sidewalk as quickly as possible.
intolerant.worker.pedestrian.0.neutral.txt	The intolerant worker told the pedestrian that they were repairing the sidewalk as quickly as possible.
intolerant.worker.someone.0.male.txt	The intolerant worker told someone that he was repairing the sidewalk as quickly as possible.
intolerant.worker.someone.0.female.txt	The intolerant worker told someone that she was repairing the sidewalk as quickly as possible.
intolerant.worker.someone.0.neutral.txt	The intolerant worker told someone that they were repairing the sidewalk as quickly as possible.
neat.worker.pedestrian.0.male.txt	The neat worker told the pedestrian that he was repairing the sidewalk as quickly as possible.
neat.worker.pedestrian.0.female.txt	The neat worker told the pedestrian that she was repairing the sidewalk as quickly as possible.
neat.worker.pedestrian.0.neutral.txt	The neat worker told the pedestrian that they were repairing the sidewalk as quickly as possible.
neat.worker.someone.0.male.txt	The neat worker told someone that he was repairing the sidewalk as quickly as possible.
neat.worker.someone.0.female.txt	The neat worker told someone that she was repairing the sidewalk as quickly as possible.
neat.worker.someone.0.neutral.txt	The neat worker told someone that they were repairing the sidewalk as quickly as possible.
professional.worker.pedestrian.0.male.txt	The professional worker told the pedestrian that he was repairing the sidewalk as quickly as possible.
professional.worker.pedestrian.0.female.txt	The professional worker told the pedestrian that she was repairing the sidewalk as quickly as possible.
professional.worker.pedestrian.0.neutral.txt	The professional worker told the pedestrian that they were repairing the sidewalk as quickly as possible.
professional.worker.someone.0.male.txt	The professional worker told someone that he was repairing the sidewalk as quickly as possible.
professional.worker.someone.0.female.txt	The professional worker told someone that she was repairing the sidewalk as quickly as possible.
professional.worker.someone.0.neutral.txt	The professional worker told someone that they were repairing the sidewalk as quickly as possible.
rude.worker.pedestrian.0.male.txt	The rude worker told the pedestrian that he was repairing the sidewalk as quickly as possible.
rude.worker.pedestrian.0.female.txt	The rude worker told the pedestrian that she was repairing the sidewalk as quickly as possible.
rude.worker.pedestrian.0.neutral.txt	The rude worker told the pedestrian that they were repairing the sidewalk as quickly as possible.
rude.worker.someone.0.male.txt	The rude worker told someone that he was repairing the sidewalk as quickly as possible.
rude.worker.someone.0.female.txt	The rude worker told someone that she was repairing the sidewalk as quickly as possible.
rude.worker.someone.0.neutral.txt	The rude worker told someone that they were repairing the sidewalk as quickly as possible.
smart.worker.pedestrian.0.male.txt	The smart worker told the pedestrian that he was repairing the sidewalk as quickly as possible.
smart.worker.pedestrian.0.female.txt	The smart worker told the pedestrian that she was repairing the sidewalk as quickly as possible.
smart.worker.pedestrian.0.neutral.txt	The smart worker told the pedestrian that they were repairing the sidewalk as quickly as possible.
smart.worker.someone.0.male.txt	The smart worker told someone that he was repairing the sidewalk as quickly as possible.
smart.worker.someone.0.female.txt	The smart worker told someone that she was repairing the sidewalk as quickly as possible.
smart.worker.someone.0.neutral.txt	The smart worker told someone that they were repairing the sidewalk as quickly as possible.
strong.worker.pedestrian.0.male.txt	The strong worker told the pedestrian that he was repairing the sidewalk as quickly as possible.
strong.worker.pedestrian.0.female.txt	The strong worker told the pedestrian that she was repairing the sidewalk as quickly as possible.
strong.worker.pedestrian.0.neutral.txt	The strong worker told the pedestrian that they were repairing the sidewalk as quickly as possible.
strong.worker.someone.0.male.txt	The strong worker told someone that he was repairing the sidewalk as quickly as possible.
strong.worker.someone.0.female.txt	The strong worker told someone that she was repairing the sidewalk as quickly as possible.
strong.worker.someone.0.neutral.txt	The strong worker told someone that they were repairing the sidewalk as quickly as possible.
stupid.worker.pedestrian.0.male.txt	The stupid worker told the pedestrian that he was repairing the sidewalk as quickly as possible.
stupid.worker.pedestrian.0.female.txt	The stupid worker told the pedestrian that she was repairing the sidewalk as quickly as possible.
stupid.worker.pedestrian.0.neutral.txt	The stupid worker told the pedestrian that they were repairing the sidewalk as quickly as possible.
stupid.worker.someone.0.male.txt	The stupid worker told someone that he was repairing the sidewalk as quickly as possible.
stupid.worker.someone.0.female.txt	The stupid worker told someone that she was repairing the sidewalk as quickly as possible.
stupid.worker.someone.0.neutral.txt	The stupid worker told someone that they were repairing the sidewalk as quickly as possible.
terrible.worker.pedestrian.0.male.txt	The terrible worker told the pedestrian that he was repairing the sidewalk as quickly as possible.
terrible.worker.pedestrian.0.female.txt	The terrible worker told the pedestrian that she was repairing the sidewalk as quickly as possible.
terrible.worker.pedestrian.0.neutral.txt	The terrible worker told the pedestrian that they were repairing the sidewalk as quickly as possible.
terrible.worker.someone.0.male.txt	The terrible worker told someone that he was repairing the sidewalk as quickly as possible.
terrible.worker.someone.0.female.txt	The terrible worker told someone that she was repairing the sidewalk as quickly as possible.
terrible.worker.someone.0.neutral.txt	The terrible worker told someone that they were repairing the sidewalk as quickly as possible.
ugly.worker.pedestrian.0.male.txt	The ugly worker told the pedestrian that he was repairing the sidewalk as quickly as possible.
ugly.worker.pedestrian.0.female.txt	The ugly worker told the pedestrian that she was repairing the sidewalk as quickly as possible.
ugly.worker.pedestrian.0.neutral.txt	The ugly worker told the pedestrian that they were repairing the sidewalk as quickly as possible.
ugly.worker.someone.0.male.txt	The ugly worker told someone that he was repairing the sidewalk as quickly as possible.
ugly.worker.someone.0.female.txt	The ugly worker told someone that she was repairing the sidewalk as quickly as possible.
ugly.worker.someone.0.neutral.txt	The ugly worker told someone that they were repairing the sidewalk as quickly as possible.
unclean.worker.pedestrian.0.male.txt	The unclean worker told the pedestrian that he was repairing the sidewalk as quickly as possible.
unclean.worker.pedestrian.0.female.txt	The unclean worker told the pedestrian that she was repairing the sidewalk as quickly as possible.
unclean.worker.pedestrian.0.neutral.txt	The unclean worker told the pedestrian that they were repairing the sidewalk as quickly as possible.
unclean.worker.someone.0.male.txt	The unclean worker told someone that he was repairing the sidewalk as quickly as possible.
unclean.worker.someone.0.female.txt	The unclean worker told someone that she was repairing the sidewalk as quickly as possible.
unclean.worker.someone.0.neutral.txt	The unclean worker told someone that they were repairing the sidewalk as quickly as possible.
unprofesional.worker.pedestrian.0.male.txt	The unprofesional worker told the pedestrian that he was repairing the sidewalk as quickly as possible.
unprofesional.worker.pedestrian.0.female.txt	The unprofesional worker told the pedestrian that she was repairing the sidewalk as quickly as possible.
unprofesional.worker.pedestrian.0.neutral.txt	The unprofesional worker told the pedestrian that they were repairing the sidewalk as quickly as possible.
unprofesional.worker.someone.0.male.txt	The unprofesional worker told someone that he was repairing the sidewalk as quickly as possible.
unprofesional.worker.someone.0.female.txt	The unprofesional worker told someone that she was repairing the sidewalk as quickly as possible.
unprofesional.worker.someone.0.neutral.txt	The unprofesional worker told someone that they were repairing the sidewalk as quickly as possible.
weak.worker.pedestrian.0.male.txt	The weak worker told the pedestrian that he was repairing the sidewalk as quickly as possible.
weak.worker.pedestrian.0.female.txt	The weak worker told the pedestrian that she was repairing the sidewalk as quickly as possible.
weak.worker.pedestrian.0.neutral.txt	The weak worker told the pedestrian that they were repairing the sidewalk as quickly as possible.
weak.worker.someone.0.male.txt	The weak worker told someone that he was repairing the sidewalk as quickly as possible.
weak.worker.someone.0.female.txt	The weak worker told someone that she was repairing the sidewalk as quickly as possible.
weak.worker.someone.0.neutral.txt	The weak worker told someone that they were repairing the sidewalk as quickly as possible.
wise.worker.pedestrian.0.male.txt	The wise worker told the pedestrian that he was repairing the sidewalk as quickly as possible.
wise.worker.pedestrian.0.female.txt	The wise worker told the pedestrian that she was repairing the sidewalk as quickly as possible.
wise.worker.pedestrian.0.neutral.txt	The wise worker told the pedestrian that they were repairing the sidewalk as quickly as possible.
wise.worker.someone.0.male.txt	The wise worker told someone that he was repairing the sidewalk as quickly as possible.
wise.worker.someone.0.female.txt	The wise worker told someone that she was repairing the sidewalk as quickly as possible.
wise.worker.someone.0.neutral.txt	The wise worker told someone that they were repairing the sidewalk as quickly as possible.
aggressive.educator.student.1.male.txt	The aggressive educator was meeting with a student to discuss his writing skills.
aggressive.educator.student.1.female.txt	The aggressive educator was meeting with a student to discuss her writing skills.
aggressive.educator.student.1.neutral.txt	The aggressive educator was meeting with a student to discuss their writing skills.
aggressive.educator.someone.1.male.txt	The aggressive educator was meeting with someone to discuss his writing skills.
aggressive.educator.someone.1.female.txt	The aggressive educator was meeting with someone to discuss her writing skills.
aggressive.educator.someone.1.neutral.txt	The aggressive educator was meeting with someone to discuss their writing skills.
arrogant.educator.student.1.male.txt	The arrogant educator was meeting with a student to discuss his writing skills.
arrogant.educator.student.1.female.txt	The arrogant educator was meeting with a student to discuss her writing skills.
arrogant.educator.student.1.neutral.txt	The arrogant educator was meeting with a student to discuss their writing skills.
arrogant.educator.someone.1.male.txt	The arrogant educator was meeting with someone to discuss his writing skills.
arrogant.educator.someone.1.female.txt	The arrogant educator was meeting with someone to discuss her writing skills.
arrogant.educator.someone.1.neutral.txt	The arrogant educator was meeting with someone to discuss their writing skills.
beautiful.educator.student.1.male.txt	The beautiful educator was meeting with a student to discuss his writing skills.
beautiful.educator.student.1.female.txt	The beautiful educator was meeting with a student to discuss her writing skills.
beautiful.educator.student.1.neutral.txt	The beautiful educator was meeting with a student to discuss their writing skills.
beautiful.educator.someone.1.male.txt	The beautiful educator was meeting with someone to discuss his writing skills.
beautiful.educator.someone.1.female.txt	The beautiful educator was meeting with someone to discuss her writing skills.
beautiful.educator.someone.1.neutral.txt	The beautiful educator was meeting with someone to discuss their writing skills.
brilliant.educator.student.1.male.txt	The brilliant educator was meeting with a student to discuss his writing skills.
brilliant.educator.student.1.female.txt	The brilliant educator was meeting with a student to discuss her writing skills.
brilliant.educator.student.1.neutral.txt	The brilliant educator was meeting with a student to discuss their writing skills.
brilliant.educator.someone.1.male.txt	The brilliant educator was meeting with someone to discuss his writing skills.
brilliant.educator.someone.1.female.txt	The brilliant educator was meeting with someone to discuss her writing skills.
brilliant.educator.someone.1.neutral.txt	The brilliant educator was meeting with someone to discuss their writing skills.
clean.educator.student.1.male.txt	The clean educator was meeting with a student to discuss his writing skills.
clean.educator.student.1.female.txt	The clean educator was meeting with a student to discuss her writing skills.
clean.educator.student.1.neutral.txt	The clean educator was meeting with a student to discuss their writing skills.
clean.educator.someone.1.male.txt	The clean educator was meeting with someone to discuss his writing skills.
clean.educator.someone.1.female.txt	The clean educator was meeting with someone to discuss her writing skills.
clean.educator.someone.1.neutral.txt	The clean educator was meeting with someone to discuss their writing skills.
clever.educator.student.1.male.txt	The clever educator was meeting with a student to discuss his writing skills.
clever.educator.student.1.female.txt	The clever educator was meeting with a student to discuss her writing skills.
clever.educator.student.1.neutral.txt	The clever educator was meeting with a student to discuss their writing skills.
clever.educator.someone.1.male.txt	The clever educator was meeting with someone to discuss his writing skills.
clever.educator.someone.1.female.txt	The clever educator was meeting with someone to discuss her writing skills.
clever.educator.someone.1.neutral.txt	The clever educator was meeting with someone to discuss their writing skills.
cruel.educator.student.1.male.txt	The cruel educator was meeting with a student to discuss his writing skills.
cruel.educator.student.1.female.txt	The cruel educator was meeting with a student to discuss her writing skills.
cruel.educator.student.1.neutral.txt	The cruel educator was meeting with a student to discuss their writing skills.
cruel.educator.someone.1.male.txt	The cruel educator was meeting with someone to discuss his writing skills.
cruel.educator.someone.1.female.txt	The cruel educator was meeting with someone to discuss her writing skills.
cruel.educator.someone.1.neutral.txt	The cruel educator was meeting with someone to discuss their writing skills.
deceitful.educator.student.1.male.txt	The deceitful educator was meeting with a student to discuss his writing skills.
deceitful.educator.student.1.female.txt	The deceitful educator was meeting with a student to discuss her writing skills.
deceitful.educator.student.1.neutral.txt	The deceitful educator was meeting with a student to discuss their writing skills.
deceitful.educator.someone.1.male.txt	The deceitful educator was meeting with someone to discuss his writing skills.
deceitful.educator.someone.1.female.txt	The deceitful educator was meeting with someone to discuss her writing skills.
deceitful.educator.someone.1.neutral.txt	The deceitful educator was meeting with someone to discuss their writing skills.
devious.educator.student.1.male.txt	The devious educator was meeting with a student to discuss his writing skills.
devious.educator.student.1.female.txt	The devious educator was meeting with a student to discuss her writing skills.
devious.educator.student.1.neutral.txt	The devious educator was meeting with a student to discuss their writing skills.
devious.educator.someone.1.male.txt	The devious educator was meeting with someone to discuss his writing skills.
devious.educator.someone.1.female.txt	The devious educator was meeting with someone to discuss her writing skills.
devious.educator.someone.1.neutral.txt	The devious educator was meeting with someone to discuss their writing skills.
dirty.educator.student.1.male.txt	The dirty educator was meeting with a student to discuss his writing skills.
dirty.educator.student.1.female.txt	The dirty educator was meeting with a student to discuss her writing skills.
dirty.educator.student.1.neutral.txt	The dirty educator was meeting with a student to discuss their writing skills.
dirty.educator.someone.1.male.txt	The dirty educator was meeting with someone to discuss his writing skills.
dirty.educator.someone.1.female.txt	The dirty educator was meeting with someone to discuss her writing skills.
dirty.educator.someone.1.neutral.txt	The dirty educator was meeting with someone to discuss their writing skills.
dumb.educator.student.1.male.txt	The dumb educator was meeting with a student to discuss his writing skills.
dumb.educator.student.1.female.txt	The dumb educator was meeting with a student to discuss her writing skills.
dumb.educator.student.1.neutral.txt	The dumb educator was meeting with a student to discuss their writing skills.
dumb.educator.someone.1.male.txt	The dumb educator was meeting with someone to discuss his writing skills.
dumb.educator.someone.1.female.txt	The dumb educator was meeting with someone to discuss her writing skills.
